"","X","Item","Participant","ID","Filename","DeletionMorph","DeviantPronun","Accentuation","Annotator","Order","WordDur","SyllNum","SegNum","ConsonantDur","PrecSeg","PrecSegVC","PrecSegDur","FollSeg","FollSegVC","FollSegDur","PrePauseDur","PostPauseDur","SentenceDur","GlottalStop","GlottalStopDur","LocSpeech","AffixDur","BaseDuration","FirstSyllDur","WordDurWithoutGlottalStop","AffixDurWithoutGlottalStop","Affix","WordFormFrequencyBNC","WordFormFrequencyAllCOCA","WordFormFrequencySpokenCOCA","Base","WordLemmaFrequencyBNC","BaseLemmaFrequencyBNC","SyllPhon","AffixStress","BaseInitialStress","SemanticTransparency","TypeOfRoot","Rating","TimeRating","TotalTime","Age","Sex","L1","Bilingual","Grow_Up_Region","Languages","Latin","Profession_Studies","University","Knowledge_English_Ling","Phonetics","Phonology","Morphology","Semantics","AccentuationCondition","Experiment","logWordFormFreq","logBaseLemmaFreq","logWordLemmaFreq","RelFreq","logRelFreq","Root","BaseFinalStress","SuffixAdjSuffix","LastSyllDur","InCorpus","Consonant","Orthography","median","TypeOfBase","Environment2","syllabicity","Environment","Environment4","TypeOfL","ConsonantDurMS","PrePause","PostPause","GlobalSpeechRate","WordFreqCategorical"
"719",6287,"hostilely","participant_12A_Experiment_2",988,"participant_12_A_311.TextGrid","N","N","Unaccented","Sonia",311,0.704181024434696,3,7,0.0813643909944934,"eI","V",0.164901198574668,"i","V",0.112464569160998,0,0.0414187452758883,5.43600000000015,"NoGlottalStop",0,9.94062571569501,0.193828960155491,0.510352064279205,0.177394161541391,0.704181024434696,0.193828960155491,"ly",11,13,5,"hostile",11,1615,3,"unstressed",NA,"transparent","word",1,972.92,1298.44,31,"male","British English","no","Cambridge. UK","Japanese (basic/functional). French (GCSE). German (GCSE)","Yes. I did Latin GCSE. (That was for three years at secondary school.)","I studied Pure Mathematics.","I studied at Warwick.","Yes. I did a CELTA English-teaching qualification. which has a large component on phonetics. etc. I continue to build on that as I teach EFL.","no","no","no","no","unaccented","Experiment_2",2.39789527279837,7.38709023565676,2.39789527279837,0.00681114551083591,-4.98919496285839,"hostile","unstressed","none",0.193828960155491,"no","l","lely",1,"word","Vl#l","no","l#l","Vl#l-none","approximant",81.3643909944934,"No Pause","Pause",2.02354672553342,"MidFreq"
"720",6288,"hostilely","participant_4A_Experiment_2",2762,"participant_4_A_165.TextGrid","N","N","Unaccented","Viktoria",165,0.768755102040816,3,7,0.0784213950731809,"eI","V",0.178739925317953,"i","V",0.138842271107577,0,0.0698516549476933,3.92668136416455,"NoGlottalStop",0,9.10563062465157,0.217263666180758,0.551491435860058,0.296823912341688,0.768755102040816,0.217263666180758,"ly",11,13,5,"hostile",11,1615,3,"unstressed",NA,"transparent","word",2,871.8,996.91,19,"female","British English","no","Wells-next-the-sea. Norfolk. UK","None","no","2nd Year Meida Studies","Anglia Ruskin University ","no","no","no","no","no","unaccented","Experiment_2",2.39789527279837,7.38709023565676,2.39789527279837,0.00681114551083591,-4.98919496285839,"hostile","unstressed","none",0.217263666180758,"no","l","lely",1,"word","Vl#l","no","l#l","Vl#l-none","approximant",78.4213950731809,"No Pause","Pause",2.80134774886181,"MidFreq"
"721",6289,"hostilely","participant_5B_Experiment_2",3418,"participant_5_B_218.TextGrid","N","N","Unaccented","Simon",218,0.71306829011798,3,7,0.0730307202245979,"a","V",0.141500239965956,"i","V",0.08968866048835,0,0.460187617948295,3.36400000000003,"NoGlottalStop",0,9.81673157677763,0.162719380712948,0.550348909405032,0.366794200508486,0.71306829011798,0.162719380712948,"ly",11,13,5,"hostile",11,1615,3,"unstressed",NA,"transparent","word",1,868.83,1043.44,20,"male","British English","no","Leeds","None","I know a few words and phrases. I have never studied it","English Language and English Language Teaching. 2nd year","Anglia Ruskin University","Yes. 1 year","Yes","Yes","Yes","Yes","accented","Experiment_2",2.39789527279837,7.38709023565676,2.39789527279837,0.00681114551083591,-4.98919496285839,"hostile","unstressed","none",0.162719380712948,"no","l","lely",1,"word","Vl#l","no","l#l","Vl#l-none","approximant",73.0307202245979,"No Pause","Pause",1.7835909631391,"MidFreq"
"722",6290,"hostilely","participant_4B_Experiment_2",3043,"participant_4_B_266.TextGrid","N","N","Accented","Viktoria",266,0.871244799369023,3,7,0.0764069035021417,"eI","V",0.218062590848305,"i","V",0.252129657015785,0.287354613640328,0.208999338095097,3.55999999999995,"NoGlottalStop",0,8.03448124461641,0.328536560517927,0.542708238851096,0.27952664399093,0.871244799369023,0.328536560517927,"ly",11,13,5,"hostile",11,1615,3,"unstressed",NA,"transparent","word",1,508.88,607.82,19,"female","British English","no","North London","Basic French","Some - I studied it for GCSE","Natural Sciences (Biological). 2nd year","University of Cambridge","no","no","no","no","no","accented","Experiment_2",2.39789527279837,7.38709023565676,2.39789527279837,0.00681114551083591,-4.98919496285839,"hostile","unstressed","none",0.328536560517927,"no","l","lely",1,"word","Vl#l","no","l#l","Vl#l-none","approximant",76.4069035021417,"Pause","Pause",1.68539325842699,"MidFreq"
"723",6291,"hostilely","participant_13A_Experiment_2",1428,"participant_13_A_6.TextGrid","N","N","Unaccented","Viktoria",6,1.03826365079365,3,7,0.135609437232598,"aI","V",0.203606403112493,"i","V",0.241735721761231,0,0.0711763038548758,7.3,"NoGlottalStop",0,6.74202549097158,0.37734515899383,0.66091849179982,0.380362960214388,1.03826365079365,0.37734515899383,"ly",11,13,5,"hostile",11,1615,3,"unstressed",NA,"transparent","word",1,752.18,872.99,19,"male","British English","no","South Devon","French proficient and Spanish medium proficient","no","Linguistics 1st year","University of Cambridge","Yes. for around 4 weeks","Yes","Yes","no","no","accented","Experiment_2",2.39789527279837,7.38709023565676,2.39789527279837,0.00681114551083591,-4.98919496285839,"hostile","unstressed","none",0.37734515899383,"no","l","lely",1,"word","Vl#l","no","l#l","Vl#l-none","approximant",135.609437232598,"No Pause","Pause",0.821917808219178,"MidFreq"
"724",6292,"hostilely","participant_5A_Experiment_2",3280,"participant_5_A_305.TextGrid","N","N","Accented","Viktoria",305,0.76645004739109,3,7,0.0760887260887255,"eI","V",0.208435810221525,"i","V",0.106090325018896,0,0.642657596371882,6.67200000000003,"NoGlottalStop",0,9.13301528759404,0.182179051107622,0.584270996283468,0.311143714981583,0.76645004739109,0.182179051107622,"ly",11,13,5,"hostile",11,1615,3,"unstressed",NA,"transparent","word",1,731.92,833.23,27,"male","British English","no","Taunton. Somerset. UK (South West)","None","no","Psychological and Behavioural Sciences (1st Year)","University of Cambridge","no","no","no","no","no","unaccented","Experiment_2",2.39789527279837,7.38709023565676,2.39789527279837,0.00681114551083591,-4.98919496285839,"hostile","unstressed","none",0.182179051107622,"no","l","lely",1,"word","Vl#l","no","l#l","Vl#l-none","approximant",76.0887260887255,"No Pause","Pause",1.64868105515587,"MidFreq"
"725",6293,"hostilely","participant_2B_Experiment_2",2201,"participant_2_B_264.TextGrid","N","N","Unaccented","Sonia",264,0.633182228056913,3,7,0.0522850779310406,"I","V",0.0519405322507733,"i","V",0.173519549233832,0,0.0532854623330827,11.8199999999999,"NoGlottalStop",0,11.0552692255456,0.225804627164873,0.40737760089204,0.294608068784985,0.633182228056913,0.225804627164873,"ly",11,13,5,"hostile",11,1615,3,"unstressed",NA,"transparent","word",1,651.89,768.76,20,"female","British English","no","England","Japanese. basic.  French. basic","no","English Language and Linguistics. 2nd year","Anglia Ruskin","2 years","Yes","Yes","Yes","Yes","accented","Experiment_2",2.39789527279837,7.38709023565676,2.39789527279837,0.00681114551083591,-4.98919496285839,"hostile","unstressed","none",0.225804627164873,"no","l","lely",1,"word","Vl#l","no","l#l","Vl#l-none","approximant",52.2850779310406,"No Pause","Pause",0.507614213197974,"MidFreq"
"726",6294,"hostilely","participant_1A_Experiment_2",1652,"participant_1_A_62.TextGrid","N","N","Unaccented","Mandy",62,0.832369679672635,3,7,0.0749508370029446,"AI","V",0.227021617786443,"i","V",0.157322992949457,0,0.0809251991394859,16.7,"NoGlottalStop",0,8.40972487459305,0.232273829952401,0.600095849720233,0.313730296568966,0.832369679672635,0.232273829952401,"ly",11,13,5,"hostile",11,1615,3,"unstressed",NA,"transparent","word",3,698.32,820.71,25,"female","British English","no","England","Mandarin. basic ","no","MA Dramatherapy year 2","Anglia Ruskin","no","no","no","no","no","unaccented","Experiment_2",2.39789527279837,7.38709023565676,2.39789527279837,0.00681114551083591,-4.98919496285839,"hostile","unstressed","none",0.232273829952401,"no","l","lely",1,"word","Vl#l","no","l#l","Vl#l-none","approximant",74.9508370029446,"No Pause","Pause",0.658682634730539,"MidFreq"
"727",6295,"hostilely","participant_12B_Experiment_2",1117,"participant_12_B_209.TextGrid","N","N","Unaccented","Mandy",209,0.501353741496599,3,7,0.0613280337387478,"@","V",0.0193872774534793,"i","V",0.114693405139834,0.223303602922651,0.093277075909729,3.34799999999996,"NoGlottalStop",0,13.9621975874842,0.176021438878582,0.325332302618017,0.283993500812398,0.501353741496599,0.176021438878582,"ly",11,13,5,"hostile",11,1615,3,"unstressed",NA,"transparent","word",1,770.28,931.2,20,"male","British English","no","Coventry. West Midlands. England.","Japanese - Basic (<N5).","no","English Language and English Language Teaching - Year 2","Anglia Ruskin University","Yes - 1 Year. still in progress.","Yes.","Yes.","Yes.","Yes.","accented","Experiment_2",2.39789527279837,7.38709023565676,2.39789527279837,0.00681114551083591,-4.98919496285839,"hostile","unstressed","none",0.176021438878582,"no","l","lely",1,"word","Vl#l","no","l#l","Vl#l-none","approximant",61.3280337387478,"Pause","Pause",1.79211469534052,"MidFreq"
"728",6296,"hostilely","participant_3B_Experiment_2",2565,"participant_3_B_182.TextGrid","N","N","Unaccented","Sonia",182,0.760722433318425,3,7,0.0802417665478889,"eI","V",0.195981956023846,"i","V",0.172593181617745,0.0657920310981535,0.149695448119864,3.32000000000005,"NoGlottalStop",0,9.20177937893139,0.252834948165634,0.507887485152791,0.280935479781975,0.760722433318425,0.252834948165634,"ly",11,13,5,"hostile",11,1615,3,"unstressed",NA,"transparent","word",3,764.26,1073.05,65,"male","British English","no","Aberdeen. Scotland","French. basic","yes. Scottish higher (roughly equivalent to A-level)","Chemistry. PhD  completed","Aberdeen University","no","no","no","no","no","accented","Experiment_2",2.39789527279837,7.38709023565676,2.39789527279837,0.00681114551083591,-4.98919496285839,"hostile","unstressed","none",0.252834948165634,"no","l","lely",1,"word","Vl#l","no","l#l","Vl#l-none","approximant",80.2417665478889,"Pause","Pause",1.80722891566262,"MidFreq"
"729",6297,"hostilely","participant_8B_Experiment_2",4712,"participant_8_B_26.TextGrid","N","N","Accented","Viktoria",26,0.829971167954362,3,7,0.0869930083144368,"@","V",0.0911019928496914,"i","V",0.260451728839684,0,0.802378547910392,8.10399999999998,"NoGlottalStop",0,8.43402791599734,0.347444737154121,0.48252643080024,0.318574946397418,0.829971167954362,0.347444737154121,"ly",11,13,5,"hostile",11,1615,3,"unstressed",NA,"transparent","word",1,731.43,938.66,31,"female","British English","no","Cambridge UK","Basic Japanese","no","English Language and English Language Teaching. Year 2","Anglia Ruskin University Cambridge","Year 1 at ARU","Years 1 and 2 ARU","Years 1 and 2 ARU","Year 1 ARU","Year 1 ARU","accented","Experiment_2",2.39789527279837,7.38709023565676,2.39789527279837,0.00681114551083591,-4.98919496285839,"hostile","unstressed","none",0.347444737154121,"no","l","lely",1,"word","Vl#l","no","l#l","Vl#l-none","approximant",86.9930083144368,"No Pause","Pause",0.740375123395856,"MidFreq"
"730",6298,"hostilely","participant_8A_Experiment_2",4418,"participant_8_A_138.TextGrid","N","N","Unaccented","Viktoria",138,0.655132005183025,3,7,0.0496203613720618,"eI","V",0.182005045682991,"i","V",0.0980434078393262,0,0.0542675736961451,5.24400000000014,"NoGlottalStop",0,10.68486952953,0.147663769211388,0.507468235971637,0.275806608357629,0.655132005183025,0.147663769211388,"ly",11,13,5,"hostile",11,1615,3,"unstressed",NA,"transparent","word",1,834.92,1022.03,21,"male","British English","no","London. then Oxfordshire","French (proficient). Arabic (proficient). Farsi (medium proficient)","Yes. I studied Latin for 8 years. proficient.","Middle Eastern Studies. 4th year","University of Cambridge","no","I went to a few lectures on phonetics in my first year of university.","The above lecture also covered phonology.","no","no","unaccented","Experiment_2",2.39789527279837,7.38709023565676,2.39789527279837,0.00681114551083591,-4.98919496285839,"hostile","unstressed","none",0.147663769211388,"no","l","lely",1,"word","Vl#l","no","l#l","Vl#l-none","approximant",49.6203613720618,"No Pause","Pause",2.09763539282985,"MidFreq"
"731",6299,"hostilely","participant_3A_Experiment_2",2313,"participant_3_A_117.TextGrid","N","N","Unaccented","Mandy",117,0.732097110161894,3,7,0.0467049691724348,"a","V",0.129539677940142,"i","V",0.197999655259535,0.0898733938019651,0.0197608830353846,5.19200000000001,"NoGlottalStop",0,9.56157305203955,0.24470462443197,0.487392485729924,0.320699454866122,0.732097110161894,0.24470462443197,"ly",11,13,5,"hostile",11,1615,3,"unstressed",NA,"transparent","word",3,847.3,962.52,20,"female","British English","no","Kent. England","Portuguese (basic)","no","Second year. Psychological and Behavioural Sciences","University of Cambridge","no","no","no","no","no","unaccented","Experiment_2",2.39789527279837,7.38709023565676,2.39789527279837,0.00681114551083591,-4.98919496285839,"hostile","unstressed","none",0.24470462443197,"no","l","lely",1,"word","Vl#l","no","l#l","Vl#l-none","approximant",46.7049691724348,"Pause","Pause",2.11864406779661,"MidFreq"
"797",6365,"lousily","participant_5B_Experiment_2",3408,"participant_5_B_205.TextGrid","N","N","Unaccented","Simon",205,0.726032493583514,3,6,0.0565450491307633,"@","V",0.0473578788240445,"i","V",0.146519684699276,0,0.231770179933445,3.93599999999992,"NoGlottalStop",0,8.26409293389268,0.20306473383004,0.522967759753474,0.405146803593232,0.726032493583514,0.20306473383004,"ly",2,1,NA,"lousy",2,225,NA,"unstressed",NA,"transparent","word",1,868.83,1043.44,20,"male","British English","no","Leeds","None","I know a few words and phrases. I have never studied it","English Language and English Language Teaching. 2nd year","Anglia Ruskin University","Yes. 1 year","Yes","Yes","Yes","Yes","accented","Experiment_2",0.693147180559945,5.41610040220442,0.693147180559945,0.00888888888888889,-4.72295322164447,"louse","unstressed","none",0.20306473383004,"no","l","l",2,"word","V#l","no","#l","V#l-none","approximant",56.5450491307633,"No Pause","Pause",1.52439024390247,"LowFreq"
"798",6366,"lousily","participant_2A_Experiment_2",1923,"participant_2_A_164.TextGrid","N","N","Accented","Sonia",164,0.524819035839445,2,5,0.0551489759625876,"z","C",0.0754595463185272,"i","V",0.0957534456121034,0,0.0730931766646048,6.67600000000004,"NoGlottalStop",0,9.52709345232216,0.150902421574691,0.373916614264754,0.373916614264754,0.524819035839445,0.150902421574691,"ly",2,1,NA,"lousy",2,225,NA,"unstressed",NA,"transparent","word",4,751.58,838.84,21,"male","British English","no","Nantwich. Cheshire","None","no","Foundation Gaming Technology BS/c 1st Year","Anglia Ruskin University","Yes 1 Year","no","no","no","no","unaccented","Experiment_2",0.693147180559945,5.41610040220442,0.693147180559945,0.00888888888888889,-4.72295322164447,"louse","unstressed","none",0.150902421574691,"no","L","l",2,"word","V#l","no","#l","V#l-none","tap",55.1489759625876,"No Pause","Pause",1.64769322947872,"LowFreq"
"799",6367,"lousily","participant_7A_Experiment_2",3989,"participant_7_A_123.TextGrid","N","N","Unaccented","Sonia",123,0.457167901140027,3,6,0.0445465049559679,"@","V",0.0279348183296093,"i","V",0.0958658868849953,0,0.0552369588083874,2.52000000000004,"NoGlottalStop",0,13.1242810027519,0.140412391840963,0.316755509299063,0.228519383082642,0.457167901140027,0.140412391840963,"ly",2,1,NA,"lousy",2,225,NA,"unstressed",NA,"transparent","word",1,622.76,704.26,23,"male","British English","no","Oxford. England","None","no","Life Sciences. Year 3","Anglia Ruskin University","no","no","no","no","no","accented","Experiment_2",0.693147180559945,5.41610040220442,0.693147180559945,0.00888888888888889,-4.72295322164447,"louse","unstressed","none",0.140412391840963,"no","l","l",2,"word","V#l","no","#l","V#l-none","approximant",44.5465049559679,"No Pause","Pause",2.38095238095234,"LowFreq"
"800",6368,"lousily","participant_10B_Experiment_2",407,"participant_10_B_80.TextGrid","N","N","Unaccented","Viktoria",80,0.539224602917509,3,6,0.0453199172709375,"@","V",0.040222325822326,"i","V",0.0982191101918994,0,0.0250884898503945,3.22800000000001,"NoGlottalStop",0,11.1270887261757,0.143539027462837,0.395685575454672,0.291747728569886,0.539224602917509,0.143539027462837,"ly",2,1,NA,"lousy",2,225,NA,"unstressed",NA,"transparent","word",3,627.46,777.21,19,"female","British English","no","North-West London","German (proficient). French (proficient). Spanish (basic/medium proficient)","no","MML (French and German)- Second Year","University of Cambridge","no","no","no","no","no","accented","Experiment_2",0.693147180559945,5.41610040220442,0.693147180559945,0.00888888888888889,-4.72295322164447,"louse","unstressed","none",0.143539027462837,"no","l","l",2,"word","V#l","no","#l","V#l-none","approximant",45.3199172709375,"No Pause","Pause",1.85873605947955,"LowFreq"
"801",6369,"lousily","participant_12A_Experiment_2",886,"participant_12_A_17.TextGrid","N","N","Accented","Viktoria",17,0.808493369064797,3,6,0.0768509070294785,"@","V",0.0506533838831973,"i","V",0.201978200371058,0,0.461541706568831,6.95999999999998,"NoGlottalStop",0,7.42121114356242,0.278829107400536,0.529664261664261,0.381369430846066,0.808493369064797,0.278829107400536,"ly",2,1,NA,"lousy",2,225,NA,"unstressed",NA,"transparent","word",1,972.92,1298.44,31,"male","British English","no","Cambridge. UK","Japanese (basic/functional). French (GCSE). German (GCSE)","Yes. I did Latin GCSE. (That was for three years at secondary school.)","I studied Pure Mathematics.","I studied at Warwick.","Yes. I did a CELTA English-teaching qualification. which has a large component on phonetics. etc. I continue to build on that as I teach EFL.","no","no","no","no","accented","Experiment_2",0.693147180559945,5.41610040220442,0.693147180559945,0.00888888888888889,-4.72295322164447,"louse","unstressed","none",0.278829107400536,"no","l","l",2,"word","V#l","no","#l","V#l-none","approximant",76.8509070294785,"No Pause","Pause",0.862068965517244,"LowFreq"
"802",6370,"lousily","participant_6A_Experiment_2",3696,"participant_6_A_310.TextGrid","N","N","Accented","Simon",310,0.507807361039653,2,5,0.0613115087955611,"z","C",0.0811376562607662,"i","V",0.0770837659105452,0,0.050081246016072,5.86400000000003,"NoGlottalStop",0,9.84625348825844,0.138395274706106,0.369412086333547,0.369412086333547,0.507807361039653,0.138395274706106,"ly",2,1,NA,"lousy",2,225,NA,"unstressed",NA,"transparent","word",2,629.12,784.73,20,"male","British English","no","Birmingham. UK","Japanese - medium proficient. Dutch - basic. German - medium proficient","no","Abnormal and Clinical Psychology - Year 2","Anglia Ruskin University","no","no","no","no","no","unaccented","Experiment_2",0.693147180559945,5.41610040220442,0.693147180559945,0.00888888888888889,-4.72295322164447,"louse","unstressed","none",0.138395274706106,"no","l","l",2,"word","V#l","no","#l","V#l-none","approximant",61.3115087955611,"No Pause","Pause",1.87585266030013,"LowFreq"
